departamento_etl,ciudad_etl_x,periodo_etl,cont_co,cont_dviento,cont_haire10,cont_haire2,cont_no,cont_no2,cont_o3,cont_p,cont_pliquida,cont_pm10,cont_pm2.5,cont_pst,cont_rglobal,cont_ruvb,cont_so2,cont_taire10,cont_taire2,cont_vviento,ciudad_etl_y,total_vehiculos,total_clases,total_servicios,log_total_vehiculos
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,necocli,460,3,2,6.133398042996649
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,puerto berrio,17435,16,4,9.766292313358283
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,puerto triunfo,1781,11,4,7.485491608030754
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,rionegro,167586,36,5,12.029257898389293
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,sabaneta,762011,42,5,13.54371758257628
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,san jeronimo,109883,26,5,11.607180542895733
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,santa rosa de osos,21739,32,4,9.9869091606752
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,santafe de antioquia,22533,27,4,10.022780558724111
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,segovia,1705,8,3,7.441906728051625
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,sonson,5428,13,3,8.599510233905452
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,turbo,35962,19,5,10.49024591113472
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,urrao,8192,12,4,9.011035410141815
antioquia,guarne,2023-01,,160.28761061946904,84.44736842105263,,,,,591.3951327433628,0.20464912280701753,18.3,9.2,,,,,15.830088495575222,,0.8530973451327434,yarumal,17448,17,5,9.76703761939823
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,amalfi,3411,14,4,8.13505390861157
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,andes,13849,18,4,9.536040511615484
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,apartado,72189,32,4,11.187056811133207
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,barbosa,5543,18,5,8.620471540869739
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,bello,77300,44,5,11.255462171102444
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,caldas,15459,15,5,9.646011322141414
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,carepa,28851,12,4,10.269934593623564
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,caucasia,109840,29,5,11.606789144551904
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,chigorodo,45270,14,4,10.720421929870149
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,ciudad bolivar,29401,18,4,10.288817978223912
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,copacabana,23792,33,5,10.077146698751429
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,don matias,3124,18,4,8.047189562170502
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,el bagre,3779,6,2,8.237479288613633
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,el carmen de viboral,11049,19,4,9.3101857069459
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,el santuario,12358,18,4,9.422139821589736
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,envigado,889299,68,5,13.698189915387731
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,frontino,7433,16,4,8.913819350857198
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,girardota,22196,32,5,10.007712423593661
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,guarne,1336,13,3,7.198183577101943
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,itagui,192478,45,5,12.16774233585004
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,la ceja,31984,19,4,10.373022321884237
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,la estrella,194296,55,4,12.17714319520516
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,la union,15,1,1,2.772588722239781
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,marinilla,32773,37,4,10.39739079710617
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,medellin,413322,46,4,12.931984648600604
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,necocli,460,3,2,6.133398042996649
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,puerto berrio,17435,16,4,9.766292313358283
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,puerto triunfo,1781,11,4,7.485491608030754
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,rionegro,167586,36,5,12.029257898389293
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,sabaneta,762011,42,5,13.54371758257628
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,san jeronimo,109883,26,5,11.607180542895733
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,santa rosa de osos,21739,32,4,9.9869091606752
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,santafe de antioquia,22533,27,4,10.022780558724111
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,segovia,1705,8,3,7.441906728051625
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,sonson,5428,13,3,8.599510233905452
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,turbo,35962,19,5,10.49024591113472
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,urrao,8192,12,4,9.011035410141815
antioquia,itagui,2020-01,,220.36995073891626,66.45678217821782,,7.779798657718121,29.62191616766467,33.456918604651165,627.0668238213399,0.021428571428571425,29.78091603053435,16.8479381443299,,158.79561576354678,,,20.814826732673268,,1.1625935162094763,yarumal,17448,17,5,9.76703761939823
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,amalfi,3411,14,4,8.13505390861157
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,andes,13849,18,4,9.536040511615484
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,apartado,72189,32,4,11.187056811133207
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,barbosa,5543,18,5,8.620471540869739
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,bello,77300,44,5,11.255462171102444
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,caldas,15459,15,5,9.646011322141414
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,carepa,28851,12,4,10.269934593623564
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,caucasia,109840,29,5,11.606789144551904
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,chigorodo,45270,14,4,10.720421929870149
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,ciudad bolivar,29401,18,4,10.288817978223912
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,copacabana,23792,33,5,10.077146698751429
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,don matias,3124,18,4,8.047189562170502
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,el bagre,3779,6,2,8.237479288613633
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,el carmen de viboral,11049,19,4,9.3101857069459
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,el santuario,12358,18,4,9.422139821589736
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,envigado,889299,68,5,13.698189915387731
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,frontino,7433,16,4,8.913819350857198
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,girardota,22196,32,5,10.007712423593661
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,guarne,1336,13,3,7.198183577101943
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,itagui,192478,45,5,12.16774233585004
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,la ceja,31984,19,4,10.373022321884237
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,la estrella,194296,55,4,12.17714319520516
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,la union,15,1,1,2.772588722239781
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,marinilla,32773,37,4,10.39739079710617
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,medellin,413322,46,4,12.931984648600604
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,necocli,460,3,2,6.133398042996649
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,puerto berrio,17435,16,4,9.766292313358283
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,puerto triunfo,1781,11,4,7.485491608030754
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,rionegro,167586,36,5,12.029257898389293
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,sabaneta,762011,42,5,13.54371758257628
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,san jeronimo,109883,26,5,11.607180542895733
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,santa rosa de osos,21739,32,4,9.9869091606752
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,santafe de antioquia,22533,27,4,10.022780558724111
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,segovia,1705,8,3,7.441906728051625
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,sonson,5428,13,3,8.599510233905452
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,turbo,35962,19,5,10.49024591113472
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,urrao,8192,12,4,9.011035410141815
antioquia,itagui,2021-01,,195.68868613138685,72.77967153284672,,9.069682539682539,23.561621621621622,23.60724489795918,625.8594464944649,0.023065693430656935,29.788365758754864,16.365671641791046,,119.84883211678833,,,20.291131386861316,,0.9302573529411765,yarumal,17448,17,5,9.76703761939823
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,amalfi,3411,14,4,8.13505390861157
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,andes,13849,18,4,9.536040511615484
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,apartado,72189,32,4,11.187056811133207
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,barbosa,5543,18,5,8.620471540869739
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,bello,77300,44,5,11.255462171102444
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,caldas,15459,15,5,9.646011322141414
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,carepa,28851,12,4,10.269934593623564
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,caucasia,109840,29,5,11.606789144551904
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,chigorodo,45270,14,4,10.720421929870149
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,ciudad bolivar,29401,18,4,10.288817978223912
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,copacabana,23792,33,5,10.077146698751429
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,don matias,3124,18,4,8.047189562170502
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,el bagre,3779,6,2,8.237479288613633
antioquia,itagui,2022-01,,196.8434309623431,73.16430434782609,,10.077920792079208,22.901057692307692,17.014102564102565,625.6922943722944,0.051176470588235295,37.00853881278539,20.766233766233768,,99.00025423728815,,,20.547857142857143,,0.8340336134453782,el carmen de viboral,11049,19,4,9.3101857069459
